time,predators_mean,predators_ci_lower,predators_ci_upper,prey_mean,prey_ci_lower,prey_ci_upper,prey_predator_ratio_mean,prey_predator_ratio_ci_lower,prey_predator_ratio_ci_upper,predator_growth_rate_mean,predator_growth_rate_ci_lower,predator_growth_rate_ci_upper,prey_growth_rate_mean,prey_growth_rate_ci_lower,prey_growth_rate_ci_upper,predator_gender_ratio_mean,predator_gender_ratio_ci_lower,predator_gender_ratio_ci_upper,prey_gender_ratio_mean,prey_gender_ratio_ci_lower,prey_gender_ratio_ci_upper,total_biomass_mean,total_biomass_ci_lower,total_biomass_ci_upper
33.0,11.448275862068966,8.889359321039773,14.00719240309816,79.79310344827586,41.38425809772756,118.20194879882416,35.66691487077149,-6.949357222041996,78.28318696358498,0.03973038455797076,-0.05488707690159176,0.13434784601753327,0.007965646286186671,-0.06195061592338802,0.07788190849576138,,,,1.1584848091166253,1.0303817835630953,1.2865878346701554,91.24137931034483,53.75948304933221,128.72327557135745
33.5,11.310344827586206,8.861811678273138,13.758877976899274,82.96551724137932,43.129618930303344,122.8014155524553,37.4665360220127,-6.785002978161643,81.71807502218705,-0.001294543830841471,-0.05930634893326654,0.056717261271583594,0.058160844691320594,-0.007435682017252129,0.12375737139989333,,,,1.088789815498301,0.964331725934791,1.2132479050618103,94.27586206896552,55.48207904346215,133.0696450944689
34.0,11.482758620689655,8.927814310512579,14.03770293086673,85.34482758620689,44.53879991762876,126.15085525478503,38.648829917132204,-6.793233406206667,84.09089324047105,0.009412618033307691,-0.03263710688520788,0.05146234295182327,0.04742611713463712,-0.022822021748999013,0.11767425601827324,,,,1.1087655320388128,0.9838432016374491,1.2336878624401773,96.82758620689656,57.089279708458065,136.56589270533505
34.5,11.379310344827585,8.78265187733535,13.97596881231982,87.27586206896552,45.906198999858105,128.64552513807294,40.154487404150075,-5.86922769819261,86.17820250649277,-0.015258269461856523,-0.07845265973775417,0.04793612081404114,0.030964233833177892,-0.02453291969279077,0.08646138735914656,,,,1.0853507557931654,0.9710561548451715,1.1996453567411594,98.65517241379311,58.399666328708676,138.91067849887753
35.0,11.310344827586206,9.057456025823342,13.563233629349071,87.82758620689656,45.27797353761135,130.37719887618175,41.16495996115671,-6.001693932401253,88.33161385471467,0.035145813706533344,-0.04796067580784544,0.11825230322091212,0.01465150143363854,-0.05622291913179221,0.08552592199906929,,,,1.0673325641443654,0.9599085691383588,1.1747565591503717,99.13793103448276,57.7519296179228,140.52393245104273
35.5,11.379310344827585,8.871741934058019,13.886878755597152,89.79310344827586,47.30348939792203,132.2827174986297,42.16905918441437,-4.787295315701293,89.12541368453003,-0.0026890761931329865,-0.06978528500895124,0.06440713262268526,0.02809107154352464,-0.03633083503549257,0.09251297812254185,,,,1.0610542380053778,0.9357448573779412,1.1863636186328148,101.17241379310344,59.79136401456475,142.55346357164214
35.743082473129625,0.0,,,521.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,0.0048449612403100775,-0.05671610821914775,0.0664060306997679,,,,0.9586466165413534,,,521.0,,
36.0,12.178571428571429,9.31149329927027,15.045649557872588,76.67857142857143,46.11790681996132,107.23923603718154,26.20098425053782,-7.254517283740515,59.656485784816155,0.02136731200030433,-0.03552139889654202,0.07825602289715065,0.04738092683182784,-0.028096514311999006,0.12285836797565469,,,,1.0543154488767175,0.9167139179930545,1.1919169797603804,88.85714285714286,59.2822177299001,118.43206798438563
36.5,12.392857142857142,9.461840324496587,15.323873961217698,80.89285714285714,48.889301737090896,112.89641254862337,27.583703701566094,-6.9966624355260265,62.16406983865823,0.02644031563674421,-0.0502082163273498,0.10308884760083824,0.05902573318263573,-0.015222612003511805,0.13327407836878327,,,,1.0780488362275888,0.9305992516753168,1.225498420779861,93.28571428571429,62.34694704375404,124.22448152767454
37.0,11.857142857142858,9.071515989691367,14.642769724594348,82.39285714285714,48.37440749947561,116.41130678623867,29.237593835885765,-6.896628416228804,65.37181608800033,-0.025513748234336466,-0.07550341882307529,0.024475922354402376,0.01328522305694037,-0.0731918852848586,0.09976233139873933,,,,1.0834192862088956,0.944815707576608,1.2220228648411826,94.25,61.37737896104427,127.12262103895573
37.5,11.392857142857142,8.745344722349474,14.040369563364811,86.10714285714286,51.68527483503347,120.52901087925225,30.54638103124945,-5.6418173937746765,66.7345794562736,-0.020847337617523953,-0.09067591659325823,0.04898124135821032,0.06019182778816131,-0.01386697085952792,0.13425062643585056,,,,1.0718192981808123,0.9567687931619879,1.1868698031996359,97.5,64.294845521171,130.705154478829
38.0,11.607142857142858,8.930344721998699,14.283940992287016,86.28571428571429,51.699784259638925,120.87164431178965,38.24557268990499,-1.146827394333144,77.63797277414311,0.0019028642618868186,-0.09492416448174369,0.09872989300551734,0.0042590754372907125,-0.05058148505485365,0.059099635929435075,,,,1.0828066688852744,0.9766300371203523,1.188983300650196,97.89285714285714,64.67900990112038,131.1067043845939
38.5,12.214285714285714,9.455490563600133,14.973080864971294,91.5,54.68023464038164,128.31976535961837,40.91787960006813,-1.098370737325432,82.9341299374617,0.07309550353028614,-0.006446918986328695,0.15263792604690096,0.06791421754485248,-0.004539399956262333,0.14036783504596728,,,,1.107177750433538,1.0053456778868157,1.2090098229802604,103.71428571428571,68.43142737105855,138.99714405751286
39.0,11.821428571428571,8.985597902494531,14.657259240362611,93.64285714285714,53.3785795536849,133.90713473202936,44.000964958998665,-0.9028882971743784,88.9048182151717,-0.010205558524886253,-0.10710110777781182,0.08668999072803932,0.004634871450717064,-0.0728390428223021,0.08210878572373621,,,,1.1149489452576407,0.984594111612364,1.2453037789029169,105.46428571428571,66.76805254806742,144.16051888050401
39.5,11.392857142857142,8.82001699667235,13.965697289041934,97.10714285714286,54.74490885062573,139.46937686366,46.30248719573121,-0.44320005530292406,93.0481744467654,-0.016966405970341502,-0.05912409891202178,0.02519128697133877,0.028504223850819407,-0.033477154056003974,0.09048560175764278,,,,1.1407270189438912,1.0105131460225152,1.2709408918652667,108.5,67.6642468189498,149.3357531810502
40.0,10.678571428571429,8.292800190419484,13.064342666723373,101.46428571428571,57.54565224122075,145.38291918735067,48.250176577808155,0.5062063883642836,95.99414676725203,-0.019744680689001204,-0.10905520159304528,0.06956584021504288,0.037408662871463605,-0.015172037998105223,0.08998936374103243,,,,1.1753462916369568,1.0489480371203805,1.3017445461535322,112.14285714285714,69.62089232615833,154.66482195955595
40.5,10.535714285714286,8.24903570438325,12.822392867045323,104.89285714285714,60.35001328391826,149.43570100179602,49.58022440236062,1.1717072070993169,97.988741597622,0.002418044570300208,-0.054850669729811556,0.05968675887041198,0.06971848686829378,-0.043662303244881795,0.18309927698146936,,,,1.1366123028904407,1.0348283398428442,1.2383962659380368,115.42857142857143,72.26414846404226,158.59299439310058
40.8785799711449,0.0,,,334.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,0.010703363914373088,-0.1252957693501906,0.1467024971789368,,,,0.9085714285714286,,,334.0,,
41.0,10.518518518518519,8.245064480358911,12.791972556678127,95.37037037037037,51.63450137659782,139.1062393641429,40.09411442466998,-5.381678148887083,85.56990699822705,-0.02535769343474882,-0.07749795122857958,0.026782564359081946,-0.03684015396597911,-0.09085885917069757,0.017178551238739348,,,,1.066128665594164,0.9707022039393249,1.161555127249003,105.88888888888889,63.38169678088959,148.39608099688817
41.5,10.925925925925926,8.715410562070808,13.136441289781043,93.88888888888889,49.33750940388044,138.44026837389734,40.16533321435282,-5.790370720487147,86.12103714919279,0.07021270910159799,-0.03607282329492213,0.1764982414981181,-0.018134691289091794,-0.0984578497116065,0.06218846713342292,,,,1.0531220472194998,0.9624465506224231,1.1437975438165768,104.81481481481481,61.5962962282021,148.0333334014275
42.0,10.88888888888889,8.780360777073785,12.997417000703994,98.48148148148148,52.843514319827676,144.11944864313529,43.49531814409266,-3.4587988806767527,90.44943516886205,0.010940242884687328,-0.06600073772003406,0.08788122348940872,0.05794341086083285,-0.00375850448162951,0.11964532620329521,,,,1.0129332211259934,0.9309105691009937,1.0949558731509936,109.37037037037037,65.15124510548674,153.589495635254
42.5,11.148148148148149,8.998991169454577,13.29730512684172,100.70370370370371,54.20030029690138,147.20710711050603,44.346228051783605,-2.963989230183138,91.65644533375036,0.033589316759251406,-0.03882353118263432,0.10600216470113713,0.02798477738697494,-0.0369244276213682,0.09289398239531808,,,,1.0289836282957154,0.9536504972860623,1.1043167593053684,111.85185185185185,66.85587147361798,156.84783223008571
42.66027361319954,0.0,,,551.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,0.0,,,,,,0.9891696750902527,,,551.0,,
43.0,11.461538461538462,9.36049613221665,13.562580790860274,84.34615384615384,51.63125278560349,117.06105490670419,25.65104735008581,-1.7530500573023424,53.05514475747397,0.009786741036741034,-0.06937475751162575,0.08894823958510781,0.015326034037242474,-0.0715428148279323,0.10219488290241725,,,,1.042681238277404,0.9136293484148752,1.1717331281399324,95.8076923076923,64.52584939209352,127.0895352232911
43.5,11.807692307692308,9.497223502317068,14.118161113067549,91.0,55.51004872248853,126.48995127751147,27.316983276485537,-1.1783336814804208,55.8123002344515,0.028288911942758097,-0.0312929882709921,0.08787081215650827,0.11410763483191033,-0.023751568793344308,0.25196683845716494,,,,0.979364521686102,0.885285512408702,1.073443530963502,102.8076923076923,68.89070416303298,136.72468045235163
44.0,11.615384615384615,9.318917294372895,13.911851936396335,97.11538461538461,61.5605249445086,132.67024428626064,27.922119871387558,-0.20619584607225505,56.05043558884738,-0.001851108921244669,-0.06491748419805723,0.0612152663555679,0.10114406617310268,0.03990551136887443,0.16238262097733092,,,,0.9769341396195071,0.8762147658787184,1.0776535133602962,108.73076923076923,74.70015831864065,142.7613801428978
44.5,11.153846153846153,8.813426426238383,13.494265881453924,102.46153846153847,65.85443901394572,139.0686379091312,30.047717198830558,0.772112576879934,59.32332182078119,-0.03642247646772534,-0.10588158948748831,0.03303663655203763,0.09187418077258766,-0.008784279290413866,0.1925326408355892,,,,0.9957245760484004,0.8945263730998929,1.0969227789969078,113.61538461538461,78.34342815602074,148.8873410747485
45.0,11.307692307692308,9.012099498258763,13.603285117125854,102.53846153846153,64.52427871563314,140.55264436128994,32.430620029430756,1.2598146847971137,63.6014253740644,0.011839841445104603,-0.05586376665439265,0.07954344954460185,-0.001981350335401286,-0.05265946023158279,0.04869675956078021,,,,0.9910862022120686,0.8856203526624054,1.0965520517617318,113.84615384615384,77.30427447493271,150.38803321737498
45.5,11.0,8.755488174778328,13.244511825221672,103.53846153846153,62.122039613988136,144.95488346293493,34.15202048768225,0.9271384666905504,67.37690250867395,-0.017458334512990385,-0.07360790682915085,0.038691237803170075,-0.02139172593307668,-0.08052660748451615,0.03774315561836279,,,,0.970089799033932,0.8544023344382272,1.0857772636296368,114.53846153846153,74.50098142076854,154.57594165615453
46.0,11.115384615384615,8.881577415859887,13.349191814909343,104.1923076923077,61.16648658767709,147.2181287969383,34.462629881012234,1.02321089036257,67.90204887166189,0.041264661683213716,-0.04578921481654551,0.12831853818297292,0.0033889086204847174,-0.0618879359817001,0.06866575322266953,,,,1.0200280275148619,0.9081645089489534,1.1318915460807708,115.3076923076923,73.69422797276104,156.92115664262357
46.5,11.26923076923077,8.898709142408098,13.639752396053442,105.61538461538461,61.38649928407547,149.84426994669377,36.53176097720781,1.6136581341727307,71.44986382024288,0.008560061105309975,-0.051667577761671926,0.06878769997229188,0.0095726908687668,-0.04538391644327759,0.0645292981808112,,,,0.9797559165202088,0.8472110092623134,1.1123008237781038,116.88461538461539,74.16713420621392,159.60209656301686
47.0,11.653846153846153,9.174643093758073,14.133049213934234,105.61538461538461,59.34174375282211,151.88902547794711,37.34326010907935,1.1390182595817109,73.54750195857699,0.03928197848476486,-0.024270054675626235,0.10283401164515599,-0.024127867366411312,-0.0734678721668243,0.025212137434001674,,,,0.9895624071575901,0.8586391360146772,1.120485678300503,117.26923076923077,72.57661519214103,161.9618463463205
47.5,11.461538461538462,8.9710730107512,13.952003912325724,107.76923076923077,60.166320029413235,155.3721415090483,38.39710497835498,1.3879562066328077,75.40625375007716,0.009638899112583319,-0.0935268683447235,0.11280466656989015,0.031732964840577034,-0.022784738934640614,0.08625066861579468,,,,1.0081143840737505,0.9071711453724256,1.109057622775075,119.23076923076923,73.22227534257449,165.23926311896395
48.0,12.153846153846153,9.602645719710234,14.705046587982073,104.07692307692308,53.948359631482234,154.2054865223639,44.372730848211624,1.5814589423914072,87.16400275403184,0.05497337629690571,-0.025612135004735317,0.13555888759854673,-0.08050646472658693,-0.15243751456611765,-0.008575414887056224,,,,0.9944146944791985,0.9001668030768113,1.0886625858815855,116.23076923076923,67.82944822000583,164.63209024153264
48.5,11.846153846153847,9.378162873529723,14.31414481877797,110.42307692307692,58.412781954075896,162.43337189207796,54.275715902236655,2.7091663877068157,105.84226541676648,-0.02993871681624719,-0.09062772418305969,0.030750290550565326,0.1027147430054102,0.0025076855247122554,0.20292180048610817,,,,0.9665486832229411,0.8564896868052299,1.0766076796406523,122.26923076923077,71.9651502091314,172.57331132933015
49.0,11.846153846153847,9.184784940940899,14.507522751366794,111.76923076923077,58.46952049970962,165.06894103875192,55.79736761957975,2.7107897189358923,108.88394552022362,0.01320806608850087,-0.07918169990253404,0.10559783207953577,0.024838562427267494,-0.044820496442209604,0.09449762129674459,,,,0.9931729103365878,0.8793860121314264,1.1069598085417494,123.61538461538461,72.0400401355156,175.19072909525363
49.5,11.653846153846153,8.897915969481733,14.409776338210573,113.15384615384616,56.61173584462574,169.69595646306658,58.748617077576355,2.6535204560216314,114.84371369913106,-0.0034252248395496812,-0.07316433473115025,0.06631388505205088,-0.006843691320752318,-0.0628120425065935,0.04912465986508888,,,,0.9749410290801055,0.8621055140080296,1.0877765441521814,124.8076923076923,69.97693336008156,179.63845125530304
50.0,12.115384615384615,9.320927056148626,14.909842174620604,113.57692307692308,56.35547828628546,170.7983678675607,59.09592260743279,2.464539309439253,115.72730590542633,0.054486189610624,-0.027922810643034923,0.1368951898642829,0.003091146694910222,-0.05663555046127451,0.06281784385109496,,,,1.0173801282628614,0.9025614472064534,1.1321988093192703,125.6923076923077,70.26133782444782,181.12327756016757
50.5,12.26923076923077,8.91984044715724,15.6186210913043,113.26923076923077,54.7937835918782,171.74467794658335,59.63295900155122,2.708833821427014,116.5570841816754,0.0008356807847758094,-0.07005822772744225,0.07172958929699386,-0.013252481391829283,-0.08787725882114102,0.06137229603748247,,,,1.0207490326067978,0.9140801547294778,1.127417910484118,125.53846153846153,68.84460927743314,182.23231379948993
51.0,12.307692307692308,8.805509140829532,15.809875474555085,116.07692307692308,55.66806135644635,176.48578479739982,60.97413743254121,3.0331185908718368,118.91515627421063,0.01138892844209586,-0.06597172618319025,0.08874958306738198,0.03239468789325344,-0.028365971301734426,0.0931553470882413,,,,1.019286951230089,0.9105569946363083,1.1280169078238689,128.3846153846154,69.7507453719999,187.01848539723088
51.5,13.076923076923077,9.206266513585247,16.947579640260905,116.5,55.38336195012469,177.61663804987532,61.46288325058419,2.861210324110118,120.06455617705826,0.06323791586949482,-0.012096474987932551,0.13857230672692217,0.015767623581687044,-0.07146902429368872,0.1030042714570628,,,,1.0176097359243792,0.8965962547824768,1.1386232170662824,129.57692307692307,70.40197131702527,188.75187483682086
52.0,13.884615384615385,9.556451856333856,18.212778912896916,117.88461538461539,56.44359521804204,179.32563555118873,61.85333418596562,2.9750783599844937,120.73159001194675,0.04808136364310453,-0.026407642648279363,0.12257036993448842,0.040995979850907374,-0.04201872707516987,0.1240106867769846,,,,0.9715508645168046,0.886376104425175,1.0567256246084336,131.76923076923077,72.44029597085405,191.0981655676075
52.5,13.538461538461538,9.577303544579873,17.499619532343203,119.26923076923077,56.76602078681871,181.77244075164285,62.748586974237426,3.1558367431242402,122.34133720535061,-0.009451786518725334,-0.05184836460442181,0.03294479156697114,0.023206415582360994,-0.04961991492139518,0.09603274608611718,,,,0.9428234139073612,0.8445146631955283,1.0411321646191944,132.80769230769232,72.40875935198146,193.20662526340317
53.0,13.307692307692308,9.385375752527196,17.23000886285742,120.5,57.026284290288544,183.97371570971146,63.6083786837121,3.222562934915537,123.99419443250864,-0.0032175089867397554,-0.07480142006513701,0.06836640209165751,0.014712705420221265,-0.05853341588015931,0.08795882672060185,,,,0.9964600791300064,0.8631538515822846,1.1297663066777286,133.80769230769232,72.30789223681785,195.3074923785668
53.5,12.23076923076923,8.934898271756847,15.526640189781613,120.88461538461539,55.706375878180495,186.06285489105028,65.10069953854885,3.1413444279363247,127.06005464916137,-0.023874861610036654,-0.09367669441085097,0.045926971190777655,0.002414432092083376,-0.07805631470957883,0.08288517889374558,,,,1.0138121484410516,0.92050797638709,1.1071163204950132,133.1153846153846,69.75464619757088,196.47612303319835
53.88938886823866,0.0,,,474.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,0.0031847133757961785,-0.037280906803923874,0.04365033355551623,,,,1.1160714285714286,,,474.0,,
54.0,11.88,9.092284947076546,14.667715052923455,108.2,46.33317031294309,170.06682968705692,49.59666306076493,-5.161950748284298,104.35527686981415,-0.024091864133584284,-0.11014960361856335,0.06196587535139478,0.02153581369712338,-0.04808985913482271,0.09116148652906948,,,,0.9853410874589593,0.880672797052374,1.0900093778655446,120.08,59.80039011399466,180.35960988600533
54.5,11.6,8.890600835375217,14.309399164624782,107.16,44.052308531796555,170.26769146820345,50.45655264371889,-5.644314494971681,106.55741978240945,-0.005049937234996661,-0.06828628799197102,0.058186413521977697,-0.015934435211014973,-0.07434528620399197,0.042476415781962026,,,,0.9464582105384334,0.8274413018473575,1.0654751192295087,118.76,57.19787169932931,180.3221283006707
54.83333653601271,0.0,,,489.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,0.0010245901639344263,-0.01199406222995092,0.01404324255781977,,,,1.0460251046025104,,,489.0,,
55.0,12.583333333333334,10.056138317156465,15.110528349510203,92.58333333333333,36.41277736054154,148.75388930612513,32.21380818935966,-11.560505880761035,75.98812225948035,0.07575221678482548,-0.023091554198678935,0.1745959877683299,0.026664938788742338,-0.03640239617644647,0.08973227375393114,,,,0.9646799070429289,0.8433384635230659,1.0860213505627923,105.16666666666667,50.37388012393149,159.95945320940186
55.5,12.833333333333334,10.381656043054184,15.285010623612484,90.625,34.82917969840931,146.42082030159068,32.13592354802204,-12.551145961914138,76.82299305795823,0.041765294890294895,-0.03632694515525465,0.11985753493584445,-0.0044150269853806805,-0.09258491456589929,0.08375486059513793,,,,1.0306594294253226,0.9077833513966238,1.1535355074540214,103.45833333333333,49.05541128416415,157.86125538250252
56.0,12.458333333333334,10.162394959843105,14.754271706823562,90.33333333333333,34.44465773184055,146.2220089348261,32.17007673728681,-12.456200094156891,76.79635356873052,-0.0061773169068060725,-0.07938273388180503,0.0670281000681929,0.014841206369425422,-0.05839836146315523,0.08808077420200609,,,,1.0117883849291922,0.8875590525868698,1.136017717271515,102.79166666666667,48.2556695493613,157.32766378397204
56.5,12.375,10.148197032504983,14.601802967495017,92.29166666666667,34.7326388531129,149.85069448022045,33.149045653742824,-13.023084336954753,79.3211756444404,0.010531847419102324,-0.06628677787835169,0.08735047271655633,0.016691693053831568,-0.03321426501326175,0.06659765112092489,,,,0.9950316278902563,0.8707281057794118,1.1193351500011006,104.66666666666667,48.44372354790704,160.8896097854263
57.0,12.083333333333334,9.90188811792406,14.264778548742608,95.16666666666667,37.964291441545974,152.36904189178736,33.49157205489443,-12.565689942713085,79.54883405250195,-0.0033654424279424325,-0.09768201118142311,0.09095112632553826,0.0642258228325533,-0.000184045519689216,0.12863569118479584,,,,0.9796370461127569,0.8375939783026078,1.1216801139229062,107.25,51.336280916753985,163.163719083246
57.5,11.166666666666666,9.218969301142012,13.11436403219132,95.33333333333333,36.990089148920866,153.67657751774578,34.46417845498728,-13.024021814624142,81.9523787245987,-0.05060072939329905,-0.12257188249654616,0.021370423709948065,0.0017431767964630927,-0.08160316647040503,0.0850895200633312,,,,1.00503211189838,0.8887668572512265,1.1212973665455337,106.5,49.31736987016358,163.6826301298364
58.0,11.25,9.070925277239182,13.429074722760818,96.04166666666667,38.41694922930402,153.66638410402933,34.513809004501944,-12.721191559730457,81.74880956873433,0.004356475496181379,-0.058486223205674974,0.06719917419803773,0.038846344633984876,-0.05446096706410156,0.13215365633207132,,,,0.9720852697331429,0.8611604331972053,1.0830101062690807,107.29166666666667,50.84265490996728,163.74067842336606
58.5,11.041666666666666,9.106698126260321,12.976635207073011,94.875,37.1210290439693,152.62897095603068,34.5363668670654,-12.760018605375862,81.83275233950665,0.004541566022544284,-0.060482689028584,0.06956582107367257,-0.014762712996146376,-0.08935490226890747,0.059829476276614724,,,,0.9736133114717539,0.8885351206498848,1.0586915022936225,105.91666666666667,49.34741726021584,162.4859160731175
59.0,10.916666666666666,9.036821342260216,12.796511991073116,97.79166666666667,37.87378549447735,157.709547838856,35.57783852177234,-13.047014529683644,84.20269157322835,0.0018118183559360003,-0.06486785549912351,0.0684914922109955,0.04153514756428688,-0.025976157055160702,0.10904645218373446,,,,1.0001175162207392,0.9156225902914424,1.0846124421500358,108.70833333333333,49.94078833317926,167.4758783334874
59.5,10.958333333333334,9.276276294487989,12.640390372178679,95.625,35.99051536592196,155.25948463407804,35.31039995883746,-14.050392701367535,84.67119261904244,0.04201042013542013,-0.05369820479513152,0.1377190450659718,-0.007567376887231868,-0.08834461760157744,0.0732098638271137,,,,0.9474218701676795,0.8692552555224815,1.0255884848128776,106.58333333333333,48.095400157107704,165.07126650955894
60.0,10.458333333333334,8.755662548943981,12.161004117722687,96.125,35.76813015788264,156.48186984211736,35.98879384504385,-14.257650259902398,86.23523794999008,-0.03711413518398813,-0.10124694709391877,0.02701867672594254,0.007321911069047587,-0.046805311403218273,0.06144913354131345,,,,1.0006596206646492,0.8916731950544217,1.1096460462748763,106.58333333333333,47.28374345387267,165.882923212794
60.5,10.125,8.481013147457528,11.768986852542472,95.08333333333333,34.76852995075107,155.3981367159156,35.8913654328128,-14.096717778698995,85.87944864432458,-0.015022487724693607,-0.08864164509946246,0.058596669650075255,-0.015148736746792875,-0.07713453701874276,0.046837063525157006,,,,1.028251531662191,0.8990412104442704,1.157461852880112,105.20833333333333,45.90285257390022,164.51381409276644
61.0,9.583333333333334,8.158606697371876,11.008059969294791,98.70833333333333,37.32239295265098,160.09427371401569,37.42108880702631,-14.248911451729782,89.09108906578238,-0.021903784568258252,-0.10896156298503389,0.06515399384851737,0.07314507113383943,-0.007365823715814568,0.15365596598349343,,,,1.0340047905656762,0.9090101767601566,1.1589994043711962,108.29166666666667,47.89137720067948,168.69195613265387
61.5,9.25,7.834371328322333,10.665628671677666,98.08333333333333,36.441124888917244,159.7255417777494,37.56729416416916,-13.966029116938458,89.10061744527678,-0.027947631072631072,-0.08243814148591207,0.026542879340649913,0.011527575740902558,-0.06646915064207022,0.08952430212387534,,,,1.0195763376455498,0.9159660600155446,1.1231866152755545,107.33333333333333,46.629207173124655,168.037459493542
62.0,9.833333333333334,8.164289165815065,11.502377500851603,96.5,34.11980758579882,158.8801924142012,37.45434549916458,-14.871770574766614,89.78046157309576,0.06147874116624116,-0.010944054231543293,0.13390153656402562,-0.01649745962322666,-0.08710796826959968,0.05411304902314637,,,,1.0788848480064666,0.9244102814992128,1.2333594145137203,106.33333333333333,44.95153698578965,167.715129680877
62.5,10.0,8.16572713624403,11.83427286375597,94.5,32.04776840952566,156.95223159047436,37.421793831168834,-15.196452538497269,90.04004020083494,0.014185677261335156,-0.05201138600935079,0.0803827405320211,-0.026141102048638596,-0.07793469455703682,0.025652490459759644,,,,1.0119881344415929,0.864266045929964,1.1597102229532221,104.5,43.08520648581141,165.9147935141886
63.0,10.291666666666666,8.309203123348418,12.274130209984914,93.16666666666667,28.549014261212108,157.78431907212124,38.04292767113491,-16.5629672622591,92.64882260452893,0.02729226791726792,-0.02678986667325647,0.0813744025077923,-0.03624141746210159,-0.12324908451805919,0.050766249593855985,,,,1.0161794586411388,0.8647938758703984,1.1675650414118797,103.45833333333333,39.88908268049018,167.02758398617647
63.5,10.083333333333334,7.963163428306428,12.20350323836024,94.95833333333333,30.480023451374265,159.4366432152924,38.503473424723424,-16.452402164791927,93.45934901423877,-0.022294886521860208,-0.07452734138133466,0.029937568337614233,0.051209396556061854,-0.016988936245105953,0.11940772935722968,,,,0.9892922398429497,0.8624870944423695,1.1160973852435299,105.04166666666667,41.56999200425449,168.51334132907886
64.0,10.916666666666666,8.54127599208396,13.292057341249372,93.79166666666667,27.555638921306254,160.02769441202707,38.73210293587132,-17.51489842887885,94.97910430062149,0.09243160774410775,-0.009143248545372934,0.19400646403358843,-0.026480233895600617,-0.0932448733245921,0.04028440553339087,,,,1.015043392767362,0.8538762358404383,1.1762105496942854,104.70833333333333,39.576025119433,169.84064154723364
64.5,11.083333333333334,8.877151717366697,13.28951494929997,94.79166666666667,29.950252847222615,159.6330804861107,38.10378277201194,-16.79126581176903,92.9988313557929,0.04135313216195569,-0.03084112875932829,0.11354739308323969,0.053214934778617586,-0.02964622873021934,0.13607609828745454,,,,0.9501429259150681,0.8258918682559127,1.074393983574223,105.875,42.19093303627832,169.55906696372168
65.0,10.541666666666666,8.661563611483087,12.421769721850245,97.75,33.754700176092534,161.74529982390746,38.633109717402476,-16.209658146480713,93.47587758128566,-0.03450430742097408,-0.08643253214448039,0.017423917302532232,0.07204218255193644,0.003620574259217274,0.14046379084465566,,,,0.9389310575942368,0.8339542354567383,1.0439078797317347,108.29166666666667,45.40012148091879,171.18321185241456
65.5,11.0,8.861323574692646,13.138676425307354,99.04166666666667,34.996932769249725,163.08640056408362,38.30438296170204,-16.210354890956005,92.81912081436008,0.08193993506493506,-0.06447195439225566,0.22835182452212577,0.04013319351731542,-0.04596429776058668,0.12623068479521754,,,,0.9945841009616875,0.8724483935931353,1.1167198083302396,110.04166666666667,47.1189427258331,172.96439060750023
66.0,11.5,9.214143175754808,13.785856824245192,100.95833333333333,36.22634941608669,165.69031725057997,37.88398817134305,-15.783194198290623,91.55117054097673,0.05961619399119399,-0.0351906355982965,0.1544230235806845,0.0312504534735367,-0.04479009235269795,0.10729099929977134,,,,1.0326897964165147,0.9068657552934084,1.158513837539621,112.45833333333333,48.82143498187103,176.09523168479564
