time,predators_mean,predators_ci_lower,predators_ci_upper,prey_mean,prey_ci_lower,prey_ci_upper,prey_predator_ratio_mean,prey_predator_ratio_ci_lower,prey_predator_ratio_ci_upper,predator_growth_rate_mean,predator_growth_rate_ci_lower,predator_growth_rate_ci_upper,prey_growth_rate_mean,prey_growth_rate_ci_lower,prey_growth_rate_ci_upper,predator_gender_ratio_mean,predator_gender_ratio_ci_lower,predator_gender_ratio_ci_upper,prey_gender_ratio_mean,prey_gender_ratio_ci_lower,prey_gender_ratio_ci_upper,total_biomass_mean,total_biomass_ci_lower,total_biomass_ci_upper
66.5,12.166666666666666,9.865037355907347,14.468295977425985,102.5,37.702716323601564,167.29728367639842,41.40992524484373,-14.324497555205568,97.14434804489301,0.09715339485076328,-0.05720905577825189,0.25151584547977845,0.029085011776419267,-0.026115942114541605,0.08428596566738014,,,,1.0197480186862828,0.9062175362616879,1.1332785011108777,114.66666666666667,51.07709128912263,178.25624204421072
67.0,11.958333333333334,9.725735539912677,14.190931126753991,98.95833333333333,32.605658330792934,165.31100833587374,41.75340687895036,-14.618773769025431,98.12558752692615,-0.005088372275872275,-0.06320737847575196,0.05303063392400741,-0.050814990063627614,-0.13878370872636445,0.03715372859910923,,,,1.0338144892864574,0.9392238840892788,1.128405094483636,110.91666666666667,45.8453952945022,175.98793803883115
67.5,12.458333333333334,10.12887379908123,14.787792867585438,101.79166666666667,35.52346002937631,168.05987330395703,42.3011281848598,-14.904261114255668,99.5065174839753,0.05339978057369362,-0.014714114537859667,0.12151367568524687,0.06882229034055325,-0.006123067450309327,0.14376764813141582,,,,1.0951095995799396,0.9713651713601452,1.2188540277997344,114.25,49.40867335973519,179.0913266402648
68.0,13.041666666666666,10.606447986755047,15.476885346578285,100.33333333333333,34.46811762946439,166.19854903720227,54.153965336134455,-17.359203568249107,125.66713424051801,0.04599262822168832,-0.04842088866449438,0.14040614510787103,-0.017183181635035603,-0.07939144432587808,0.045025081055806875,,,,1.1139759884251956,1.0081687771729442,1.219783199677447,113.375,49.04771962212216,177.70228037787786
68.5,13.833333333333334,11.222399628447961,16.444267038218708,99.29166666666667,33.82811831735616,164.75521501597717,53.48058438422603,-17.470931829268025,124.4321005977201,0.06196199633699634,-0.009317644074948887,0.13324163674894157,-0.006870626408462452,-0.08432491161013919,0.0705836587932143,,,,1.1388126745505442,1.028022487438687,1.2496028616624006,113.125,49.256045935038685,176.99395406496131
69.0,14.75,11.709477159086937,17.790522840913063,100.70833333333333,33.29231770158786,168.1243489650788,54.7391257930303,-18.326112285062187,127.80436387112275,0.061743685665899294,-0.004117255899218304,0.1276046272310169,0.023389749499051524,-0.04703376764711695,0.09381326664522,,,,1.0702694403259183,0.9956338356638008,1.1449050449880358,115.45833333333333,49.73223324584963,181.18443342081702
69.5,14.125,10.757670829418622,17.492329170581378,105.08333333333333,37.4605951879859,172.70607147868077,55.83350213363186,-17.874867451799865,129.54187171906358,-0.04352642837750129,-0.11894160918882371,0.03188875243382113,0.09759454720203153,0.012196356924101079,0.18299273747996198,,,,1.0681602176578895,0.9615620252315351,1.1747584100842439,119.20833333333333,53.190598577677605,185.22606808898905
70.0,14.458333333333334,10.868873134173787,18.04779353249288,102.33333333333333,34.10015671555992,170.56650995110675,55.93157795140497,-18.15372738759983,130.01688329040974,0.04267540276344456,-0.05762198447746269,0.1429727900043518,-0.031064726423509336,-0.09398201039874708,0.0318525575517284,,,,1.002343775659891,0.894408806023568,1.110278745296214,116.79166666666667,50.27113422386702,183.31219910946632
70.5,13.416666666666666,10.40003493247738,16.43329840085595,102.20833333333333,33.882586310465925,170.53408035620072,56.208660325241205,-17.96574271763756,130.38306336811996,-0.041777980187833776,-0.10814260905126721,0.024586648675599655,0.010550308755329975,-0.050157915816303834,0.07125853332696377,,,,1.0437445916459083,0.9126162374320226,1.1748729458597944,115.625,48.8903941767136,182.35960582328642
71.0,12.791666666666666,10.165006346636277,15.418326986697055,102.04166666666667,33.83578484387566,170.2475484894577,56.063678025525284,-17.871063982532306,129.99842003358287,-0.02247581138845525,-0.06980470599901999,0.024853083222109485,0.0012689874933875338,-0.07389306149899723,0.0764310364857723,,,,1.0593712653977632,0.9334556990588123,1.1852868317367145,114.83333333333333,48.124538770919756,181.5421278957469
71.5,11.375,9.183287712953284,13.566712287046716,102.79166666666667,33.755814765541146,171.8275185677922,57.13655914930586,-17.64162466953711,131.91474296814886,-0.08558218928187968,-0.14376681143871534,-0.027397567125044077,0.026001693081343077,-0.049814307117981044,0.1018176932806672,,,,1.0912280897258313,0.9595023655785413,1.2229538138731209,114.16666666666667,46.44921421817814,181.88411911515522
72.0,10.875,8.561123240420976,13.188876759579024,101.04166666666667,31.854101415994535,170.2292319173388,57.27291207817524,-17.49410625501301,132.03993041136349,-0.03913332038332038,-0.11577213704335404,0.03750549627671326,-0.004552163236479316,-0.09122331652153204,0.0821189900485734,,,,1.098162359942285,0.9535245553623297,1.2428001645222402,111.91666666666667,43.980990910336516,179.85234242299683
72.5,10.583333333333334,8.380668480945697,12.78599818572097,99.5,31.068811503903063,167.93118849609692,56.732881123506125,-17.18923718882776,130.65499943584,0.001594121034910509,-0.08658266889338784,0.08977091096320886,-0.0007986698640502424,-0.07117360578805426,0.06957626605995379,,,,1.0983802094720523,0.9503106877907992,1.2464497311533054,110.08333333333333,42.88045816119377,177.28620850547287
73.0,10.583333333333334,8.356167747495363,12.810498919171305,101.79166666666667,32.95204981438984,170.63128351894352,57.31915856134606,-17.140018371748553,131.77833549444068,0.0037303552928552946,-0.04877938324932029,0.056240093835030876,0.04316082229772423,-0.042003763908976456,0.12832540850442492,,,,1.1266482986683217,0.9481629681171115,1.3051336292195328,112.375,44.76041390080928,179.98958609919072
73.5,10.458333333333334,8.561808358319334,12.354858308347334,102.33333333333333,32.03506336623633,172.63160330043033,58.140927937802935,-17.721635491427527,134.0034913670334,0.02982353294853295,-0.06240882267429361,0.1220558885713595,0.005056476562422977,-0.07463820996408643,0.08475116308893241,,,,1.0755649221620822,0.9529769081050634,1.1981529362191015,112.79166666666667,43.70799332320526,181.87534001012807
74.0,10.25,8.606307900817592,11.893692099182408,105.45833333333333,34.32215876450556,176.5945079021611,59.097957540145046,-17.83899943822051,136.03491451851062,0.020156926406926404,-0.07294403401808663,0.11325788683193944,0.06300935756656519,-0.025079525519389648,0.15109824065252003,,,,1.060775486465132,0.9449196943240129,1.1766312786062512,115.70833333333333,45.77295696618691,185.64370970047975
74.5,10.375,8.597336798898889,12.152663201101111,108.70833333333333,39.17350164061071,178.24316502605595,58.77196576571577,-17.075996675520123,134.61992820695164,0.009686609686609685,-0.038819753694719863,0.05819297306793923,0.09391206740901738,0.020458652205691708,0.16736548261234302,,,,1.040939825597461,0.9191748513748598,1.1627047998200617,119.08333333333333,50.764514988263485,187.4021516784032
75.0,10.541666666666666,8.314283538159398,12.769049795173935,108.16666666666667,36.30611748936644,180.0272158439669,60.168854467291965,-17.749695521638067,138.08740445622198,0.012369227994227993,-0.0824852083936742,0.1072236643821302,-0.025687226398077617,-0.07325284208809489,0.021878389291939675,,,,1.0149298410425638,0.8715000899557308,1.1583595921293968,118.70833333333333,48.07080170603845,189.3458649606282
75.5,10.875,8.56447607936325,13.18552392063675,108.0,35.05550396156836,180.94449603843162,60.63742258898509,-18.28016248955938,139.55500766752954,0.031329896954896956,-0.024370725505342958,0.08703051941513687,-0.009404938798815357,-0.06499245664470699,0.04618257904707628,,,,1.0239642807838771,0.8418869974961931,1.2060415640715607,118.875,47.1896867447505,190.5603132552495
76.0,10.833333333333334,8.750979976753955,12.915686689912713,106.16666666666667,32.99681850947742,179.3365148238559,60.236146723646726,-18.550343393802216,139.02263684109568,0.019391256891256894,-0.048499833755830245,0.08728234753834402,-0.031845423978414465,-0.10286619133248531,0.039175343375656375,,,,1.099781893810652,0.9191378672520575,1.2804259203692463,117.0,45.07891874555925,188.92108125444076
76.5,10.958333333333334,9.023364792926989,12.893301873739679,105.33333333333333,33.02345933409036,177.6432073325763,59.265194860966915,-18.57905160005297,137.10944132198682,0.03083964646464647,-0.0393820313882723,0.10106132431756522,-0.004299273265256064,-0.07383743586805609,0.06523888933754397,,,,1.1188595948315039,0.9447219108235806,1.292997278839427,116.29166666666667,45.18813916263569,187.39519417069766
77.0,11.791666666666666,9.602903997115567,13.980429336217766,107.20833333333333,35.434431654694095,178.98223501197256,58.69028257622008,-18.667472627338782,136.04803777977895,0.07634074123044711,-0.003403377992671014,0.15608486045356523,0.03533119962976383,-0.03525674268146373,0.10591914194099139,,,,1.0768558511281032,0.9267892904294491,1.2269224118267574,119.0,48.4523532585296,189.5476467414704
77.5,12.791666666666666,10.22471379933232,15.358619534001011,104.75,34.32837153848534,175.17162846151467,57.52514704346651,-18.59516379252102,133.64545787945406,0.07864328958078957,0.003961492416178533,0.15332508674540063,9.571044461990283e-05,-0.05107560820783925,0.05126702909707905,,,,1.0513001062803207,0.929024799748634,1.1735754128120073,117.54166666666667,48.487512978160396,186.59582035517295
78.0,12.083333333333334,9.571523170052146,14.595143496614522,102.875,31.75328494210912,173.99671505789087,58.24665169918766,-18.349460717046703,134.84276411542203,-0.0604547674332891,-0.0959962840070189,-0.024913250859559317,-0.017339007161413324,-0.0927073294818891,0.05802931515906247,,,,1.0839076421635558,0.9260292610336868,1.2417860232934248,114.95833333333333,45.15766030933979,184.75900635732688
78.5,11.75,9.164177986976199,14.335822013023801,105.83333333333333,36.341082937359474,175.3255837293072,58.11782805769938,-17.331921491972643,133.5675776073714,-0.013875150673424331,-0.08540946432806072,0.05765916298121206,0.0927261153066289,0.026957882196408503,0.15849434841684934,,,,1.0313861683623171,0.8860435604514445,1.1767287762731893,117.58333333333333,49.39843253023267,185.768234136434
79.0,11.416666666666666,8.708805562105928,14.124527771227404,106.79166666666667,38.60368900130693,174.9796443320264,58.05604122525079,-16.21968539861109,132.33176784911268,-0.03224178599178599,-0.09347179487432909,0.028988222890757115,0.04234990727721799,-0.026945890511335793,0.11164570506577177,,,,1.0568295613902587,0.9268013419217984,1.1868577808587195,118.20833333333333,51.27222828594577,185.14443838072089
79.5,11.833333333333334,9.134792814485108,14.53187385218156,102.45833333333333,33.51833628503363,171.39833038163303,57.64887423736108,-16.88676970434379,132.18451817906595,0.05101574283559577,-0.005530073610843414,0.10756155928203495,-0.07367203482834496,-0.12848192903019823,-0.018862140626491705,,,,1.072208135369232,0.9316679785572851,1.2127482921811792,114.29166666666667,46.70957431469296,181.87375901864038
80.0,11.958333333333334,9.423289767451221,14.493376899215447,103.04166666666667,33.244547823977115,172.83878550935623,58.16737397730076,-17.0847549589702,133.41950291357173,0.066042078048657,-0.05456589707892076,0.18665005317623473,0.00926243916937197,-0.0835455968155778,0.10207047515432174,,,,1.0938772385857087,0.973645802778876,1.2141086743925409,115.0,46.605640027736015,183.394359972264
80.5,12.583333333333334,9.665991746601296,15.500674920065372,105.66666666666667,35.53478432885905,175.7985490044743,58.843403661786006,-16.902367646442315,134.5891749700143,0.048595649834508065,-0.016945014942221392,0.11413631461123752,0.07068998596251576,-0.04569494683979121,0.18707491876482274,,,,1.11400151451103,0.9826707263486123,1.2453323026734469,118.25,49.6540341789415,186.84596582105848
81.0,12.875,9.50077114660191,16.24922885339809,106.0,36.76779507120801,175.232204928792,58.63358476758174,-16.38852792950268,133.65569746466613,0.008054236363059894,-0.06332714846887963,0.07943562119499942,0.03920180610285317,-0.031210324407604656,0.10961393661331101,,,,1.0455357296495806,0.9549777485036995,1.1360937107954618,118.875,51.23662691169994,186.51337308830006
81.5,12.666666666666666,9.81993536951428,15.513397963819052,108.29166666666667,40.08044292638516,176.50289040694818,58.487114995570884,-15.612801180324318,132.58703117146607,0.004575224411175482,-0.05606233842425991,0.06521278724661088,0.047775005613102585,-0.012856864821344224,0.1084068760475494,,,,1.0412289889132536,0.9351962139485123,1.147261763877995,120.95833333333333,54.350626330453295,187.56604033621335
81.83582472744618,0.0,,,652.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,-0.005311077389984826,-0.07279471407816741,0.06217255929819777,,,,1.0632911392405062,,,652.0,,
82.0,12.73913043478261,10.237206743535559,15.24105412602966,87.21739130434783,36.89434958978986,137.5404330189058,34.66608502324615,-19.601596195149668,88.93376624164199,-0.01728265676980174,-0.08868320337934235,0.054117889839738864,0.05275624880407615,-0.046704057799805354,0.15221655540795767,,,,1.0616395243712329,0.9487256663799994,1.1745533823624663,99.95652173913044,50.93180438743428,148.9812390908266
82.5,12.869565217391305,10.313572806061991,15.425557628720618,88.78260869565217,38.18768597356052,139.37753141774382,35.108602402144605,-19.3360288492308,89.55323365352,0.027302961318306587,-0.04695486509335545,0.10156078772996863,0.03765359091805964,-0.0384343406020913,0.11374152243821059,,,,1.068005664310208,0.9761993982585048,1.159811930361911,101.65217391304348,52.385127633176396,150.9192201929106
83.0,12.08695652173913,9.552307372734528,14.621605670743733,91.47826086956522,39.96764420442064,142.9888775347098,36.35138804432283,-18.8434875851976,91.54626367384324,-0.056669516899695925,-0.11356404634022987,0.0002250125408379891,0.032220842450028785,-0.011651122891843939,0.0760928077919015,,,,1.1042437056718049,1.0218970573394144,1.1865903540041953,103.56521739130434,53.29002105627223,153.84041372633646
83.47046194312699,0.0,,,607.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,0.0008250825082508251,-0.00965858476603308,0.01130874978253473,,,,1.167857142857143,,,607.0,,
83.5,11.91304347826087,9.318733798251397,14.507353158270341,93.82608695652173,42.69710893536599,144.95506497767747,36.73661208204522,-17.91445391692715,91.38767808101758,0.0014851694199520284,-0.11095475157020974,0.1139250904101138,0.0410480076620472,-0.013191013584879292,0.09528702890897367,,,,1.1016119994004112,1.0022067783566075,1.2010172204442149,105.73913043478261,55.82323675982373,155.65502410974148
84.0,12.272727272727273,9.76394009756945,14.781514447885097,72.54545454545455,52.235872619396226,92.85503647151288,11.638561919398017,-0.29345993641151225,23.57058377520755,0.0046198278814775584,-0.08251781611412508,0.09175747187708021,0.015227152000544187,-0.0526984875760023,0.08315279157709068,,,,1.1330935521510628,0.998626163599633,1.2675609407024935,84.81818181818181,65.48046128587582,104.1559023504878
84.5,11.590909090909092,9.46385625069764,13.717961931120543,72.95454545454545,50.498201700502776,95.41088920858813,12.270824155048755,-0.7457325352841728,25.287380845381676,-0.030750748369203076,-0.09540931527306921,0.033907818534663084,0.0026778976960692424,-0.07160396563531513,0.07695976102745361,,,,1.138224269805599,1.020604351112892,1.2558441884983063,84.54545454545455,62.89853549521473,106.19237359569436
85.0,11.636363636363637,9.38577132465386,13.886955948073414,73.68181818181819,49.360419585269085,98.00321677836729,12.889146014803911,-1.3029304068768397,27.081222436484655,0.016269982245918076,-0.06817377827406569,0.10071374276590185,0.03408788172128725,-0.06098154904258419,0.1291573124851587,,,,1.093594434639394,0.9995786568865723,1.1876102123922156,85.31818181818181,61.826116646704044,108.81024698965959
85.5,11.636363636363637,9.650956196227037,13.621771076500236,71.9090909090909,45.469330052161666,98.34885176602015,13.040536042240587,-2.2766341913003068,28.35770627578148,0.037893499376752966,-0.052300020737712415,0.12808701949121834,-0.026312392665887797,-0.08788184054899556,0.03525705521721994,,,,1.108686857711573,0.9980428594826993,1.219330855940447,83.54545454545455,58.03959803277226,109.05131105813683
86.0,11.772727272727273,9.570970096485311,13.974484448969235,71.45454545454545,43.60742280919368,99.30166809989723,13.264047612330755,-2.673733395187016,29.20182861984852,0.01325429620884166,-0.0626119046691516,0.08912049708683493,-0.0006201085457141335,-0.08846324193945432,0.08722302484802605,,,,1.066566827887021,0.986286875204605,1.1468467805694371,83.22727272727273,56.28944260195837,110.1651028525871
86.5,11.0,8.943015923979594,13.056984076020406,72.63636363636364,43.303774588339465,101.96895268438782,14.103734629272907,-2.477118646800049,30.684587905345865,-0.0552126376922324,-0.11695765440080158,0.006532379016336784,0.014118701677946611,-0.05057062209069206,0.07880802544658529,,,,1.1136317397262412,1.0108764933169576,1.2163869861355252,83.63636363636364,55.14560288685198,112.1271243858753
87.0,11.409090909090908,8.913482684398181,13.904699133783636,75.5909090909091,46.55046970969131,104.63134847212687,15.411115070547242,-1.419227575092675,32.241457716187156,0.016168261562998408,-0.07186232999631724,0.10419885312231407,0.05660376673786993,-0.012759230146743288,0.12596676362248313,,,,1.0954656428111758,1.0006838903570132,1.1902473952653387,87.0,58.661292008585576,115.33870799141442
87.5,11.545454545454545,8.939500125341102,14.151408965567988,74.86363636363636,43.0833706956229,106.64390203164982,18.906455034864123,-1.4873956745407426,39.30030574426899,0.01454357905596296,-0.10604322330562231,0.13513038141754824,-0.019970917198593053,-0.09400040708643892,0.05405857268925279,,,,1.0876449699082948,0.9898895069217588,1.1854004328948309,86.4090909090909,55.49048396708156,117.32769785110025
88.0,11.818181818181818,8.936206358045698,14.700157278317938,77.22727272727273,44.122983440251886,110.33156201429358,29.775517727222276,-8.938446627854372,68.4894820822989,0.011408036408036405,-0.08922674321260791,0.11204281602868073,0.0322689490720426,-0.03958022079393264,0.10411811893801784,,,,1.10444257816823,1.0048987240451117,1.2039864322913485,89.04545454545455,56.973101146121614,121.11780794478747
88.5,12.909090909090908,9.255719829984212,16.562461988197605,78.22727272727273,42.849503663164825,113.60504179138064,31.38009666276454,-9.632272499796667,72.39246582532576,0.07262718342263796,-0.02421765871356836,0.16947202555884433,0.004792337287241415,-0.06016877227619581,0.06975344685067865,,,,1.1014739011929013,0.9887672626480237,1.214180539737779,91.13636363636364,56.906713960217154,125.36601331251012
89.0,13.181818181818182,9.531709666040536,16.831926697595826,75.86363636363636,36.75859932526567,114.96867340200706,33.6542811453733,-10.927342891654646,78.23590518240124,0.040141170585816684,-0.030049752917305238,0.1103320940889386,-0.05949945947199595,-0.12933505080386967,0.010336131859877772,,,,1.1012961530626026,0.9695008558471716,1.2330914502780337,89.04545454545455,51.40753600507643,126.68337308583267
89.5,12.681818181818182,9.16027999896893,16.203356364667435,77.4090909090909,36.95949503696193,117.85868678121989,35.10759465729804,-10.836109569408485,81.05129888400458,-0.026651000795251987,-0.07326125372062761,0.019959252130123648,0.01665235791368906,-0.057159737779710194,0.0904644536070883,,,,1.1398769171694474,0.9893419863710387,1.2904118479678561,90.0909090909091,51.08351474621681,129.0983034356014
90.0,12.409090909090908,8.929610434400898,15.888571383780919,77.72727272727273,36.38598609087889,119.06855936366658,35.82455082361039,-10.97517702566747,82.62427867288824,0.005367038128085134,-0.0900749545636119,0.10080903081978217,0.0109457946769431,-0.06355895038646646,0.08545053974035265,,,,1.096748197766751,0.9643677909716526,1.22912860456185,90.13636363636364,50.26491630715236,130.00781096557492
90.5,11.590909090909092,8.507985266435849,14.673832915382334,80.81818181818181,37.408231636148635,124.228132000215,37.798119226834395,-11.240117865761412,86.8363563194302,-0.03251193033716544,-0.11020575990005987,0.04518189922572899,0.049260108034941366,-0.03946297012343293,0.13798318619331568,,,,1.0602241720638725,0.9324025896574242,1.188045754470321,92.4090909090909,50.37896544899217,134.43921636918964
91.0,11.454545454545455,8.688282130460394,14.220808778630516,81.22727272727273,36.18346275601316,126.27108269853231,38.67841863657023,-11.992119242224462,89.34895651536492,0.029069683326649266,-0.07487772313670676,0.1330170897900053,0.01238532936713398,-0.07494949322857831,0.09972015196284627,,,,1.035821089153479,0.9238331652640576,1.1478090130429002,92.68181818181819,49.04007824061725,136.32355812301913
91.5,11.227272727272727,8.602689292841927,13.851856161703527,80.81818181818181,34.73973204799661,126.89663158836701,39.28290964953363,-12.336273443361925,90.90209274242918,-0.0007255754785399057,-0.07288629468876398,0.07143514373168416,-0.008371227809785897,-0.07455050512852031,0.057808049508948516,,,,1.1166343874609317,0.9986347375273127,1.2346340373945506,92.04545454545455,47.29802699408051,136.79288209682858
92.0,12.227272727272727,9.270598711240307,15.183946743305146,81.68181818181819,33.540062619782375,129.823573743854,40.00485477639843,-13.626826772244584,93.63653632504146,0.09265763741840295,0.001532649339663239,0.18378262549714272,0.009416260222720997,-0.058333296677220654,0.07716581712266266,,,,1.0675728829983095,0.9695683796344919,1.1655773863621273,93.9090909090909,47.19503414486138,140.62314767332043
92.5,12.0,8.900901408632388,15.099098591367612,82.0,32.911531710215264,131.08846828978474,41.098059799031205,-13.311906108454025,95.50802570651642,-0.026811701856649304,-0.07112347110209516,0.017500067388796548,-0.005903899586748037,-0.08460853451011496,0.07280073533661888,,,,1.0103020980957025,0.9205631949630866,1.100041001228318,94.0,46.35850897605011,141.6414910239499
93.0,11.636363636363637,8.668270659251036,14.604456613476238,85.63636363636364,34.73935490262941,136.53337237009788,42.60489542023633,-13.948593703126605,99.15838454359927,-0.004040721416087986,-0.0982891008275113,0.09020765799533534,0.08163227311385225,-0.013529752960680833,0.17679429918838535,,,,0.9775930752881794,0.8937365774292705,1.0614495731470879,97.27272727272727,47.743405400847074,146.80204914460745
93.5,11.772727272727273,8.707243132114012,14.838211413340535,88.0,34.06507538903742,141.93492461096258,44.40062942108397,-15.26891235887576,104.07017120104368,0.021034394898031262,-0.059015997842274244,0.10108478763833678,0.03143435026480644,-0.05524868758251098,0.11811738811212386,,,,0.9871735337555605,0.8978753353249476,1.076471732186173,99.77272727272727,47.13463615029712,152.4108183951574
94.0,11.727272727272727,8.882746409848295,14.571799044697158,90.04545454545455,35.784097981213336,144.30681110969576,44.59072451622322,-15.576719823317966,104.75816885576441,0.06600318873046146,-0.1020415999498944,0.23404797741081731,0.04182614883185467,-0.020314044295282108,0.10396634195899146,,,,0.9975081613389246,0.9008065061872458,1.0942098164906038,101.77272727272727,48.793581726368366,154.75187281908617
94.42666645476923,0.0,,,586.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,0.003436426116838488,-0.04022750768533366,0.04710035991901064,,,,1.027681660899654,,,586.0,,
94.5,12.476190476190476,9.620342404552046,15.332038547828907,68.61904761904762,44.075037158438306,93.16305807965693,18.788760257405215,-10.134194073928477,47.711714588738914,0.048578233894465646,-0.07201076319073868,0.16916723097966999,0.06071620557858249,-0.041245944473399805,0.16267835563056476,1.4570913213770358,0.9869462088740628,1.9272364338800088,0.9649215034505085,0.8377298269006076,1.0921131800004096,81.0952380952381,57.208623199519955,104.98185299095624
95.0,12.428571428571429,9.515427963808847,15.34171489333401,67.47619047619048,40.077933383071105,94.87444756930987,19.913994822279438,-11.500941824464483,51.32893146902337,0.0024204106662089873,-0.08863198934634879,0.09347281067876677,-0.036922600367410414,-0.09004761142024548,0.016202410685424655,1.6775687275687274,0.9380698324918865,2.4170676226455683,0.9916336443633137,0.8619594111789262,1.121307877547701,79.9047619047619,53.20035409578266,106.60916971374114
95.5,12.428571428571429,9.39350765710899,15.463635200033867,65.9047619047619,36.441363835831254,95.36815997369254,20.689663643235072,-12.935175988512555,54.3145032749827,0.009394134837138126,-0.051514790277749065,0.07030305995202532,-0.028624372863642306,-0.09674504030602633,0.03949629457874172,1.7796592296592295,0.9914144205537259,2.5679040387647336,1.0273898860109203,0.8882973796111314,1.166482392410709,78.33333333333333,49.611555631640584,107.05511103502607
95.75910089160045,0.0,,,345.0,,,,,,-0.5,-6.853102368216048,5.853102368216048,0.0029154518950437317,-0.03412887678260086,0.03995978057268833,,,,1.116564417177914,,,345.0,,
96.0,14.05,10.615926196356574,17.484073803643426,51.5,46.66597050877946,56.33402949122054,4.317145490205835,3.536482078985837,5.097808901425833,0.0846482683982684,-0.0115650502780755,0.18086158707461228,0.009138621946004715,-0.06549077453748874,0.08376801842949817,1.6393040293040293,1.0046830659225017,2.273924992685557,1.0704517076855864,0.8973934090928016,1.2435100062783713,65.55,58.42550152127932,72.67449847872068
96.5,14.3,10.90772381070832,17.69227618929168,49.4,45.47137773979171,53.328622260208284,4.042369700019785,3.35124542730823,4.73349397273134,0.02734498100877411,-0.032363845038574764,0.08705380705612298,-0.019570598136466243,-0.10927608386381935,0.07013488759088685,1.460390687743629,1.1661402911319838,1.7546410843552738,1.1014937883408513,0.9194050029996728,1.2835825736820299,63.7,57.36954685240441,70.0304531475956
97.0,14.15,10.942263407466184,17.357736592533815,52.2,45.49716130423387,58.902838695766135,4.404838724194299,3.414937397560219,5.39474005082838,0.006446697459628492,-0.07965545775289944,0.09254885267215641,0.07640123805965451,-0.08300086670503487,0.2358033428243439,1.4353582202111614,1.0963590553800207,1.7743573850423018,1.0597818628756883,0.8748278329539404,1.2447358927974361,66.35,58.541803600436346,74.15819639956364
97.5,14.75,11.163541011402463,18.336458988597535,55.95,47.682554985087364,64.21744501491264,4.7338423078081515,3.559611310349716,5.908073305266587,0.03266533781746763,-0.0263600555101262,0.09169073114506146,0.06981641412489008,0.011714037289082567,0.12791879096069758,1.3192939005439004,0.9739924457156957,1.6645953553721051,0.9987953010147654,0.8515703977092435,1.1460202043202874,70.7,61.65782499267807,79.74217500732193
98.0,15.3,10.978179400592586,19.621820599407414,52.6,45.94064411276942,59.25935588723058,4.517566522430224,3.404217134540894,5.630915910319554,0.019565342679669053,-0.057657942364768226,0.09678862772410632,-0.040533340592014605,-0.12386267915945547,0.042795997975426256,1.4679222901281723,1.0841987465810952,1.8516458336752495,0.980125521899215,0.8413753298275043,1.1188757139709258,67.9,60.32772146859646,75.47227853140356
98.5,15.6,10.770981227039911,20.429018772960088,52.95,47.69331553988182,58.20668446011818,4.686560609362669,3.463897523146456,5.909223695578883,0.0037129883507214913,-0.06281855304167988,0.07024452974312287,0.031224936369580163,-0.045803544503770895,0.10825341724293122,1.4569924812030075,1.1058436039041188,1.8081413585018962,0.9461322204665675,0.7913446722377602,1.100919768695375,68.55,61.71622205778132,75.38377794221867
99.0,15.45,10.48891948429861,20.41108051570139,55.0,49.14661859183098,60.85338140816902,5.039029121854245,3.443524063328257,6.634534180380234,0.0012916439649849286,-0.10149256992034889,0.10407585785031873,0.047155105532502725,-0.026855944588619104,0.12116615565362458,1.3653401423138265,1.121200371035944,1.609479913591709,0.9720440736195004,0.8183617313722898,1.1257264158667104,70.45,62.91958994981462,77.98041005018538
99.5,15.15,10.513722330520082,19.78627766947992,56.25,50.28372198750676,62.21627801249324,5.260920260800715,3.531693365128463,6.990147156472968,0.004549351715607874,-0.07872837935495965,0.08782708278617539,0.033709834050797645,-0.037777535800797804,0.10519720390239311,,,,1.0155387426976161,0.8495496678836184,1.1815278175116135,71.4,64.1935699008646,78.60643009913541
100.0,13.6,10.047371335281348,17.15262866471865,53.5,47.11803761762733,59.88196238237267,4.972213957540045,3.632500855504609,6.3119270595754795,-0.03912863004179188,-0.1453634810474922,0.06710622096390845,-0.04239233670599678,-0.12085001648003597,0.03606534306804242,,,,1.0066920161502704,0.8948007637182166,1.1185832685823236,67.1,59.41738766420538,74.78261233579461
100.5,5.0,,,29.0,,,5.8,,,0.0,,,0.0,,,0.25,,,1.4166666666666667,,,34.0,,
